#### DATA MINER
Timestamp: 1558419337074
Algorithm: pol1
Max index for prime numbers picking: 500
Iterations limit: 100000
User: chl2598a
Available cores: 6
Memory available to JVM: 126877696 bytes

"","n","p","q","success","x0","x","nbReboot","i","time (µs)"
"","4511803","1777","2539","true","3666100","845271","2","46","1372"
"","575287","419","1373","true","214038","448678","0","4","24"
"","1644521","2161","761","true","10475","1257754","0","23","62"
"","1171187","1523","769","true","916303","986282","1","22","155"
"","4162723","1499","2777","true","2811863","1506673","2","15","1884"
"","553957","251","2207","true","179288","437818","4","3","9802"
"","360133","2417","149","true","151540","50220","9","8","5522"
"","2683633","2377","1129","true","1164622","1977556","6","14","1763"
"","380279","163","2333","true","86850","52946","9","10","5279"
"","1018483","359","2837","true","719927","384980","31","5","10556"
"","5226149","2617","1997","true","1420929","1846290","97","12","33827"
"","5976743","3191","1873","true","3438051","5974896","5","6","18437"
"","2717237","1009","2693","true","224373","993231","11","1","79566"
"","9171187","3373","2719","true","1677075","5529041","10","17","52102"
"","11201401","3469","3229","true","2919638","11092602","28","44","58065"
"","6039599","3313","1823","true","1491737","4517917","6","31","135849"
"","3420167","2593","1319","true","912337","401884","55","15","53231"
"","213853","79","2707","true","148856","101219","0","7","53"
"","9037","7","1291","true","2887","2656","4","1","247"
"","65369","131","499","true","49337","39643","7","7","441"
"","2557831","1277","2003","true","441915","157489","29","8","5789"
"","1080427","929","1163","true","110432","177886","15","20","2201"
"","5679991","2089","2719","true","662082","1727930","94","43","71859"
"","3156479","2089","1511","true","1990820","516084","4","26","1726"
"","239051","863","277","true","157979","86790","0","4","26"
"","5461439","2221","2459","true","4150528","3572663","2","89","1230293"
"","1747961","2833","617","true","441601","543589","6","9","1055"
"","2395247","991","2417","true","953004","97771","8","3","9097"
"","5375093","1867","2879","true","1618127","1986639","0","16","51"
"","2291129","1579","1451","true","1414230","336137","1","31","212"
"","14441","2063","7","true","11325","5136","5","24","651"
"","1990777","1399","1423","true","1419902","70898","1","25","7419"
"","4719089","1427","3307","true","1609137","2101880","2","46","459"
"","2918527","983","2969","true","1311762","2847208","0","4","27"
"","117409","137","857","true","59041","105484","0","17","47"
"","502009","619","811","true","239471","297657","11","32","10910"
"","3934141","1907","2063","true","476171","2926666","42","82","266841"
"","1006703","1523","661","true","627156","540565","20","18","18602"
"","8909","59","151","true","7086","5576","9","12","305"
"","4764107","1789","2663","true","2733145","592093","9","4","750"
"","1385807","683","2029","true","1052566","775951","6","26","1240"
"","1613047","1153","1399","true","1120756","1325010","3","41","53706"
"","3341963","3529","947","true","2076108","504088","16","36","29010"
"","1063583","1451","733","true","766774","438848","0","31","71"
"","2160427","1151","1877","true","134947","1786707","14","9","19724"
"","546463","367","1489","true","542054","433055","8","10","3790"
"","2925379","883","3313","true","1849389","1603915","26","45","1250996"
"","3076889","1699","1811","true","1683071","96635","10","10","2526"
"","4347797","3373","1289","true","2616992","1966047","13","51","54871"
"","18871","113","167","true","14054","2754","3","2","194"
"","1840159","2269","811","true","1256928","55026","1","33","201"
"","1546849","521","2969","true","1145272","362730","0","55","93"
"","54913","617","89","true","17589","53456","11","14","890"
"","2140289","839","2551","true","1446513","465722","5","19","2231"
"","6995201","2887","2423","true","2797439","6238099","27","69","1084100"
"","3426457","1669","2053","true","565191","1299551","14","89","956806"
"","173423","61","2843","true","24359","160633","11","10","5024"
"","9989219","3067","3257","true","6537333","6614008","44","21","25203"
"","2107267","2293","919","true","52009","744016","11","14","1983"
"","3357427","2267","1481","true","562947","1173119","0","40","76"
"","2838107","1619","1753","true","939172","668799","48","50","48186"
"","1569563","2441","643","true","674887","995101","58","10","6683"
"","9757351","3169","3079","true","1024020","8024341","1","14","266"
"","852947","2531","337","true","331601","335308","1","4","498"
"","8305483","2861","2903","true","7517280","1366130","2","4","1161"
"","580007","523","1109","true","552683","356035","32","8","8887"
"","2695079","829","3251","true","2450843","2301623","3","35","1579"
"","3752011","1217","3083","true","2941319","3681239","2","86","323113"
"","1103441","421","2621","true","405109","975143","3","12","866"
"","1378211","863","1597","true","605971","1358158","1","18","141"
"","3363557","2693","1249","true","2769433","2311623","32","55","8215"
"","3187937","2999","1063","true","2861214","3020161","10","38","19052"
"","85979","127","677","true","2625","44599","5","22","268"
"","227813","409","557","true","69","183322","10","12","2330"
"","9483167","3251","2917","true","6804162","2873703","18","63","11028"
"","1210619","401","3019","true","1052313","67457","4","29","463"
"","371209","1621","229","true","208163","360448","1","28","768"
"","1018397","383","2659","true","404308","611128","4","20","3740"
"","383959","599","641","true","54945","253014","8","11","5597"
"","8108339","2731","2969","true","5999788","6835474","7","6","1072"
"","6114793","2621","2333","true","1555447","2288009","26","27","17449"
"","411461","859","479","true","290190","74161","9","19","1118"
"","4911953","2273","2161","true","4532636","184704","44","50","171826"
"","483779","797","607","true","24430","181439","1","38","486"
"","1390079","2731","509","true","440109","1069742","0","46","84"
"","23891","3413","7","true","801","20436","11","1","1387"
"","1429919","761","1879","true","315369","424351","0","37","67"
"","98767","283","349","true","26859","79497","3","5","788"
"","4177273","1319","3167","true","638730","2833461","24","25","97361"
"","795029","1811","439","true","234215","54926","9","13","1737"
"","8642639","2971","2909","true","6250514","4877912","23","102","9903"
"","1251457","1193","1049","true","681324","869095","0","18","52"
"","798493","1667","479","true","671609","179844","18","2","79919"
"","2573629","1429","1801","true","761829","554624","8","5","706"
"","8792863","2593","3391","true","4539141","4695127","2","27","216"
"","1933579","1039","1861","true","267045","512697","14","56","72383"
"","44581","409","109","true","29786","22047","8","2","473"
"","1319231","397","3323","true","703077","781683","2","29","59150"
"","4380427","3301","1327","true","1544788","1577963","0","10","44"
"","2282113","1597","1429","true","916092","1171612","49","18","7444"
"","784163","1811","433","true","755228","152059","18","3","17716"
"","2334271","1051","2221","true","1417399","2014848","4","101","1510343"
"","3483211","1987","1753","true","1947868","3166203","17","4","4940"
"","3421","11","311","true","2778","1612","1","2","88"
"","40673","457","89","true","29172","27748","5","14","1413"
"","1103717","2549","433","true","897291","522588","10","42","3515"
"","11887859","3329","3571","true","11469567","493854","43","81","1117295"
"","965353","421","2293","true","558116","136204","18","33","1392"
"","4158263","1823","2281","true","1975919","903995","0","31","63"
"","2432327","1307","1861","true","939406","1906586","2","22","2441"
"","7249607","3137","2311","true","4062600","6010677","10","58","40813"
"","2148427","1493","1439","true","2065396","1830995","19","15","2193"
"","4106671","1291","3181","true","1894150","3541908","62","28","41947"
"","4224089","1847","2287","true","380744","3498480","6","59","93395"
"","141347","107","1321","true","101922","56554","2","2","249"
"","24899","3557","7","true","20121","21801","1","1","115"
"","53387","197","271","true","17039","40679","3","7","212"
"","122359","3307","37","true","70382","8666","10","2","1048"
"","2684573","2731","983","true","1976692","2287320","18","4","3384"
"","847709","1931","439","true","421","214762","4","54","485"
"","3385687","2099","1613","true","1490432","2867934","4","58","40003"
"","1244011","2969","419","true","266521","644459","14","14","1509"
"","111907","47","2381","true","65207","99470","18","4","3052"
"","110659","2699","41","true","108699","46622","2","66","2820"
"","3262213","1439","2267","true","2756640","2888126","160","15","19167"
"","269153","79","3407","true","66070","177776","7","4","1910"
"","115139","1187","97","true","11791","22364","12","4","1209"
"","2706491","2423","1117","true","373170","2659669","40","17","95058"
"","7498951","2833","2647","true","3479866","5806579","12","90","73110"
"","1465103","881","1663","true","710132","840520","8","41","37404"
"","141203","337","419","true","31931","131346","8","11","1592"
"","96359","167","577","true","82122","50392","5","8","482"
"","1010959","1933","523","true","566218","375846","31","8","4300"
"","1427009","1931","739","true","1396026","1151417","33","14","61259"
"","573037","683","839","true","441305","47897","1","26","1463"
"","34343","61","563","true","4872","21647","0","10","45"
"","928259","1697","547","true","4492","721609","14","12","4820"
"","3893","229","17","true","416","3164","1","28","155"
"","4231571","3547","1193","true","3455062","533405","15","7","2119"
"","1256791","443","2837","true","1098878","964649","6","10","3060"
"","2095603","2711","773","true","527043","1417539","5","53","76817"
"","1660427","521","3187","true","541329","1218108","3","55","266397"
"","4468481","1663","2687","true","872723","3154359","17","13","4058"
"","163459","733","223","true","16542","7399","1","1","144"
"","1952617","659","2963","true","43377","1780501","13","20","10975"
"","8757631","2897","3023","true","4665599","167375","20","8","8275"
"","852899","241","3539","true","654369","223943","6","13","17319"
"","3260743","2141","1523","true","1250074","1783183","3","44","76341"
"","160477","383","419","true","100485","120784","8","10","1116"
"","4900013","2633","1861","true","1640733","3025317","30","56","7749"
"","1370357","617","2221","true","176538","1022739","15","101","12807"
"","3738271","1619","2309","true","2369666","1137607","15","50","4087"
"","8334827","2411","3457","true","7953512","3110255","0","44","80"
"","4698041","1709","2749","true","4431245","3972162","26","21","34059"
"","4099181","1987","2063","true","1630877","3623838","29","27","11838"
"","2685391","1061","2531","true","1696260","1837996","6","19","917"
"","3372401","3271","1031","true","1388104","2779954","3","28","927"
"","161963","149","1087","true","59601","121436","0","14","58"
"","1585163","2083","761","true","761841","906431","13","23","1781"
"","5233001","3331","1571","true","4878558","1898371","48","16","482978"
"","2387381","733","3257","true","678131","163565","3","14","2044"
"","7738469","2617","2957","true","812782","5171400","15","87","90329"
"","50249","109","461","true","12338","39537","0","10","68"
"","254981","107","2383","true","45809","9108","4","9","553"
"","649373","1291","503","true","358553","428470","83","7","7992"
"","3089963","1217","2539","true","2956458","529760","10","51","158051"
"","6406157","1801","3557","true","2985134","562817","10","21","8252"
"","1589509","613","2593","true","660412","500419","0","6","33"
"","10093133","3163","3191","true","5261847","8462803","3","12","4898"
"","1019131","379","2689","true","273966","409269","3","1","2241"
"","539831","1171","461","true","267626","376529","12","53","12375"
"","838127","487","1721","true","51714","483196","9","4","4513"
"","1675309","1153","1453","true","741430","369011","1","37","996"
"","353959","239","1481","true","42853","161397","2","2","311"
"","3295429","937","3517","true","2981274","357674","4","18","781"
"","542701","3137","173","true","105911","264206","1","4","210"
"","100031","67","1493","true","48542","1240","12","3","1505"
"","106147","593","179","true","78153","77560","1","37","3644"
"","767779","2713","283","true","629437","81832","2","1","1333"
"","1036157","823","1259","true","370721","968746","4","33","3421"
"","139583","97","1439","true","28400","18603","55","4","4391"
"","673703","719","937","true","639020","390965","6","12","561"
"","482723","2003","241","true","429310","453346","13","8","5000"
"","547049","311","1759","true","536016","292503","21","10","4580"
"","9468307","3529","2683","true","6502392","6975278","9","40","3798"
"","2126083","2957","719","true","1369275","53410","28","87","21801"
"","652423","787","829","true","581605","436010","8","5","878"
"","2520541","2861","881","true","1382248","1114424","17","41","170970"
"","5324369","2153","2473","true","3042015","1681319","4","38","7430"
"","4665239","2179","2141","true","1112110","1114251","0","44","76"
"","197851","67","2953","true","16248","129210","0","3","53"
"","9447773","2801","3373","true","4951677","615729","21","46","66029"
"","1385711","967","1433","true","993473","484758","34","18","9474"
"","4541177","1433","3169","true","931012","845449","48","6","13646"
"","2128069","773","2753","true","1191166","1207684","0","7","30"
"","5210173","2609","1997","true","1544060","3297308","1","52","749"
"","6135013","2309","2657","true","963049","5206991","50","6","5801"
"","293323","521","563","true","187457","8754","7","55","1608"
"","448739","163","2753","true","38196","274546","4","10","977"
"","383531","911","421","true","82397","150722","0","46","84"
"","1394677","1327","1051","true","484384","890070","1","67","236"
"","3951671","2777","1423","true","3768884","3660736","8","1","2356"
"","10751441","3259","3299","true","9375731","8851032","69","22","96150"
"","2562151","1283","1997","true","24321","843091","4","2","968"
"","3702847","1571","2357","true","2206902","207019","0","10","35"
"","1016987","683","1489","true","96797","427355","13","5","31631"
"","140953","2999","47","true","5878","129347","9","3","1808"
"","1670699","757","2207","true","331959","230437","1","17","1446"
"","1352047","431","3137","true","236197","310329","0","6","38"
"","7556557","2503","3019","true","3493903","7268427","49","45","153374"
"","1687417","1229","1373","true","1189173","889297","18","4","3474"
"","2306503","2789","827","true","1472745","1006982","7","88","26207"
"","1195687","449","2663","true","344657","696673","59","23","10373"
"","3371051","2699","1249","true","1968699","163894","13","10","33752"
"","1431931","3307","433","true","1394018","1091784","11","30","31784"
"","1762879","1607","1097","true","1159077","1260318","7","15","23089"
"","1308689","1693","773","true","407906","390976","13","38","237452"
"","9869","71","139","true","6426","7121","0","25","67"
"","136517","211","647","true","111109","61290","1","3","174"
"","483779","797","607","true","79643","238246","19","38","7743"
"","1538","769","2","true","959","227","0","2","109"
"","476453","911","523","true","425929","357604","3","46","987"
"","1904569","601","3169","true","1547124","835540","37","38","21940"
"","207773","1201","173","true","128961","60504","24","2","1658"
"","1137277","3049","373","true","813092","996235","16","5","2383"
"","4055119","1861","2179","true","1631970","2784661","30","18","26820"
"","776431","2803","277","true","436504","271412","5","4","879"
"","1432229","2749","521","true","217810","401723","5","19","15692"
"","7129139","2161","3299","true","4340414","3772986","6","40","2776"
"","9836009","2887","3407","true","8445215","3256354","48","41","478210"
"","1296719","797","1627","true","894736","483484","1","38","8733"
"","49241","1201","41","true","27722","10908","0","24","51"
"","186463","199","937","true","50596","118060","34","18","2038"
"","1090751","1597","683","true","483235","903280","11","2","2955"
"","2069323","1201","1723","true","1348591","321736","35","32","21914"
"","6435409","2749","2341","true","5238907","2498154","18","21","12336"
"","3924751","1109","3539","true","691779","3392036","3","35","19189"
"","5419751","2851","1901","true","144823","2564796","35","126","10386328"
"","6558397","2579","2543","true","1753285","6195906","1","25","215"
"","2086241","947","2203","true","739015","1452106","30","36","150258"
"","303811","2039","149","true","271335","118312","21","14","8088"
"","2068217","991","2087","true","1539659","657669","5","22","1021"
"","942481","547","1723","true","552880","493257","12","7","2418"
"","43583","1063","41","true","28024","25851","8","7","3071"
"","11531297","3547","3251","true","1864905","9124388","84","63","372390"
"","3645541","1129","3229","true","4779","3029370","24","13","8155"
"","5841137","2111","2767","true","4924984","2835094","5","25","10877"
"","8697589","2659","3271","true","2204877","5313248","31","26","14316"
"","502279","149","3371","true","18333","122335","5","14","1321"
"","1111927","467","2381","true","1035549","161722","14","47","13756"
"","1674427","1291","1297","true","1029548","150182","42","2","33964"
"","745253","313","2381","true","113554","447838","1","9","147"
"","5405879","1997","2707","true","4928238","4075519","26","2","10598"
"","2978693","1367","2179","true","2034193","2017789","11","14","3186"
"","7208441","2713","2657","true","2210134","5037080","8","58","73095"
"","2559127","1721","1487","true","1818529","1131850","29","14","5246"
"","215933","1193","181","true","1327","134","0","7","55"
"","513433","1399","367","true","396181","343019","17","41","18624"
"","3884327","2677","1451","true","2287751","3561729","54","31","267583"
"","6271399","3299","1901","true","4953907","3914060","26","126","1284292"
"","8250467","2777","2971","true","5057245","300674","6","102","4871"
"","867019","1931","449","true","494314","30946","4","23","483"
"","539569","677","797","true","241197","384721","0","22","65"
"","7917227","2777","2851","true","5550449","3024463","63","53","110182"
"","1229819","631","1949","true","1053705","806182","10","81","44965"
"","187769","1823","103","true","94684","171110","1","14","1216"
"","577141","233","2477","true","47174","12690","4","10","26923"
"","1005247","3037","331","true","286089","592826","0","125","222"
"","3715","5","743","true","2570","100","0","3","24"
"","972053","941","1033","true","823673","525376","37","15","3138"
"","412837","1409","293","true","341911","240240","6","10","2018"
"","10595467","2999","3533","true","4181799","1713622","7","38","19241"
"","78383","103","761","true","3197","13090","3","23","693"
"","60031","347","173","true","20948","36691","55","4","4205"
"","2550851","1321","1931","true","1073203","1095660","9","6","47643"
"","117409","137","857","true","26081","75787","2","21","1608"
"","177367","193","919","true","53313","66179","0","25","86"
"","1279381","1291","991","true","1245332","396045","2","22","594"
"","184021","59","3119","true","60309","10405","10","84","1532"
"","91391","59","1549","true","54714","64449","14","3","1320"
"","4103461","2767","1483","true","815652","3037186","13","58","496006"
"","911821","3467","263","true","734107","127382","0","146","238"
"","193673","293","661","true","2677","89405","4","10","1037"
"","9428257","2851","3307","true","6365244","4215694","28","46","752232"
"","3522929","2953","1193","true","1598990","1068105","42","7","15217"
"","86189","79","1091","true","28388","77684","5","7","350"
"","921799","1811","509","true","209673","563937","5","9","7459"
"","1919941","3163","607","true","1612600","306281","18","34","3313"
"","5216543","3329","1567","true","51870","4965982","3","41","7235"
"","931373","641","1453","true","800218","473293","10","20","3463"
"","705539","683","1033","true","180704","233387","21","4","3093"
"","280523","1721","163","true","219291","92966","12","10","1875"
"","1001677","983","1019","true","762292","355330","3","42","8000"
"","628367","1567","401","true","298834","285601","5","29","20869"
"","1091933","383","2851","true","9799","201682","2","4","6239"
"","655093","257","2549","true","376378","474552","13","15","3678"
"","1466581","2633","557","true","1283982","935857","4","4","421"
"","179701","2531","71","true","61949","159290","3","11","854"
"","2035079","3527","577","true","1897260","1251819","7","39","9113"
"","9937243","3347","2969","true","716742","6640932","4","41","7554"
"","62357","491","127","true","41312","13372","6","6","416"
"","6077089","3319","1831","true","2482832","2409814","59","93","255661"
"","510437","1471","347","true","502906","292971","4","11","561"
"","995879","809","1231","true","742213","897541","5","10","577"
"","3354217","1319","2543","true","2953359","1824267","95","25","16720"
"","2314201","3041","761","true","2030503","2073119","45","16","19088"
"","3375643","1787","1889","true","2688789","1502221","10","4","6501"
"","677249","389","1741","true","393163","134089","14","10","1432"
"","925907","479","1933","true","319888","184331","31","19","5263"
"","2329829","2221","1049","true","2226352","964824","2","101","74198"
"","1607279","3221","499","true","962336","21804","3","42","471"
"","2652857","1657","1601","true","1152539","2598242","22","22","3069579"
"","4874497","2281","2137","true","4297213","3587822","14","71","3911"
"","2149387","3541","607","true","1114150","501557","3","8","423"
"","6327367","3371","1877","true","5141537","240103","74","3","108054"
"","126557","467","271","true","51604","31990","4","19","1231"
"","2062717","1153","1789","true","1240607","43793","18","5","2196"
"","435683","463","941","true","28032","190082","2","11","420"
"","2095663","1039","2017","true","375148","1113877","21","25","27377"
"","538463","233","2311","true","148740","354479","0","14","38"
"","4873909","3359","1451","true","1279206","2296983","12","71","428240"
"","1918481","761","2521","true","1502219","1528093","7","23","5431"
"","10454453","3083","3391","true","10137929","3598886","3","86","90392"
"","1458701","691","2111","true","13072","1360522","1","40","251"
"","322313","2957","109","true","254042","129848","1","87","470"
"","3500879","1093","3203","true","546399","1454682","0","25","66"
"","741823","1907","389","true","400802","128101","1","82","7296"
"","1173671","641","1831","true","674140","1131890","23","16","5315"
"","2169623","1277","1699","true","911686","1204119","3","30","613"
"","854767","691","1237","true","641238","701851","9","9","7374"
"","206573","251","823","true","44175","28538","14","4","3267"
"","5670407","3191","1777","true","578388","4422039","3","16","2543"
"","356029","439","811","true","8694","71141","18","14","2793"
"","1045519","373","2803","true","626654","459177","35","5","3556"
"","32107","97","331","true","11674","27893","2","32","343"
"","97469","3361","29","true","88048","84687","3","21","413"
"","260993","359","727","true","101801","169293","50","4","5309"
"","371879","257","1447","true","156397","278215","15","5","1391"
"","961717","673","1429","true","22986","722906","4","10","338"
"","2261251","1109","2039","true","1764706","1499636","15","19","8292"
"","10503821","3557","2953","true","2772918","8132613","51","56","383740"
"","1662053","467","3559","true","1307732","816590","0","34","67"
"","11271353","3167","3559","true","3229763","7995264","8","34","254328"
"","6106237","2281","2677","true","3097648","2333513","45","10","1345115"
"","9254123","3547","2609","true","1248674","7487847","13","27","71037"
"","2602049","2777","937","true","1035394","669964","15","16","1836"
"","2289631","839","2729","true","2286282","2156237","6","9","3809"
"","11383651","3359","3389","true","2813309","2040739","31","71","1264602"
"","5202763","2351","2213","true","819446","304577","35","6","61264"
"","145147","839","173","true","118414","36192","18","19","2677"
"","5174797","2141","2417","true","2091464","3012094","7","44","48112"
"","4386607","3019","1453","true","3203885","2297213","22","20","14041"
"","464567","137","3391","true","249618","429341","3","27","4008"
"","5426","2","2713","true","5100","1148","0","2","87"
"","6498887","2029","3203","true","1841649","5614783","21","68","10749"
"","73429","97","757","true","21373","65279","32","26","4317"
"","5328179","2221","2399","true","1821936","3929665","5","101","858451"
"","1772447","3389","523","true","207803","1319178","9","8","1375"
"","1420381","631","2251","true","822926","1339084","7","11","11197"
"","4050593","1279","3167","true","951009","3219955","6","15","6645"
"","3531457","1697","2081","true","459060","223177","29","11","131889"
"","3829619","1289","2971","true","875921","2729825","2","20","631"
"","231337","3169","73","true","84059","31134","10","6","1192"
"","2092633","2659","787","true","1988336","660667","18","35","104747"
"","15","5","3","true","6","11","3","3","209"
"","6534653","2903","2251","true","3485615","4214939","29","45","31872"
"","1436657","1733","829","true","633394","32043","4","26","24602"
"","1139617","2179","523","true","309317","422625","1","18","261"
"","4142581","2903","1427","true","3547736","122196","51","12","6161"
"","1408903","503","2801","true","1160645","128489","18","7","16122"
"","28831","11","2621","true","10918","26428","6","2","676"
"","4759999","3331","1429","true","3049427","4691610","17","10","9458"
"","622309","653","953","true","307483","235000","27","9","3021"
"","754519","739","1021","true","689808","687591","42","1","30543"
"","1266973","3257","389","true","289468","198272","7","25","3876"
"","593909","173","3433","true","366802","9038","13","4","1216"
"","330013","523","631","true","1655","242066","8","13","1631"
"","1589821","1163","1367","true","1512905","639492","26","4","7535"
"","1890727","3221","587","true","850457","673302","20","2","9995"
"","5368687","2039","2633","true","2074436","897485","2","32","688"
"","3858521","2017","1913","true","3087772","1429798","6","3","133044"
"","1099253","1699","647","true","23910","360350","0","45","125"
"","196241","631","311","true","68583","130472","17","10","3309"
"","792839","1031","769","true","665602","44940","3","28","1562"
"","802801","239","3359","true","504033","698340","2","16","14878"
"","5265011","1523","3457","true","300181","4448833","10","39","217106"
"","1670159","677","2467","true","486240","723072","34","71","438672"
"","1639","149","11","true","567","1513","0","2","35"
"","1768847","2953","599","true","1514303","1562223","4","27","73055"
"","966857","3089","313","true","231464","363863","10","9","3031"
"","272953","547","499","true","13114","16607","22","1","2144"
"","3168703","1151","2753","true","2898560","2072660","18","7","12059"
"","11570123","3461","3343","true","8736030","10872207","10","91","500224"
"","1306993","569","2297","true","1138328","127215","11","29","398054"
"","4160759","2011","2069","true","598792","1068455","19","33","6652"
"","264037","229","1153","true","39766","205333","9","28","50698"
"","6250159","2153","2903","true","3617328","1259793","13","30","4381"
"","6829747","2557","2671","true","2705689","2015299","7","29","7529"
"","1960339","1787","1097","true","251911","788011","23","18","36788"
"","7541753","3067","2459","true","1355585","6079324","15","89","12402"
"","4999333","2999","1667","true","1754652","372709","6","50","26287"
"","2458397","1511","1627","true","1081198","1540542","22","26","49633"
"","535063","419","1277","true","62124","434196","0","3","32"
"","3937231","1381","2851","true","819042","2828397","57","28","925753"
"","3261719","929","3511","true","1651574","3224502","34","12","3529"
"","9445069","3461","2729","true","559250","2210295","64","17","35438"
"","327373","269","1217","true","27494","169883","4","51","1716"
"","123223","149","827","true","20530","12633","4","8","935"
"","1891999","701","2699","true","1877647","309528","43","66","116728"
"","3064043","1327","2309","true","267321","1210818","22","10","3626"
"","2527073","1321","1913","true","93704","339410","21","44","148970"
"","9308669","2617","3557","true","6604540","5964280","8","66","17921"
"","4243097","1993","2129","true","12102","676350","14","23","58740"
"","11505289","3539","3251","true","8764797","6305192","17","35","435218"
"","3219313","3229","997","true","864218","2256030","4","14","1890"
"","1589479","3433","463","true","942161","1575545","54","11","10673"
"","2801849","1069","2621","true","1313683","1473564","1","3","2615"
"","3436109","977","3517","true","2587575","1525441","39","21","12258"
"","214411","1439","149","true","162690","80740","3","8","226"
"","2791903","2767","1009","true","797554","1817653","5","14","98509"
"","2218133","1103","2011","true","1159458","216299","0","16","52"
"","245807","373","659","true","71484","108388","13","18","1130"
"","6102451","2339","2609","true","3838721","2828273","0","4","27"
"","1708643","601","2843","true","1171504","240555","15","19","50498"
"","376829","2711","139","true","256046","135116","2","25","12705"
"","74863","43","1741","true","33988","58928","7","2","335"
"","9068953","3109","2917","true","8725033","57141","74","39","43066"
"","4237001","2417","1753","true","927770","2193436","6","4","1157"
"","5503637","3019","1823","true","1639493","3613802","18","31","47857"
"","2177221","761","2861","true","1778834","771762","16","4","106240"
"","98633","53","1861","true","3218","94537","1","2","134"
"","8833087","3529","2503","true","6368881","2868113","8","40","9543"
"","385937","2311","167","true","129208","171459","0","7","44"
"","3316409","2141","1549","true","2026048","1781974","31","44","9740"
"","8651921","2621","3301","true","3151727","1811521","16","22","5061"
"","2433","3","811","true","1934","836","2","1","121"
"","332483","503","661","true","187851","154801","39","14","6039"
"","1779413","947","1879","true","647753","390330","19","37","176089"
"","1525939","601","2539","true","1475358","1274023","1","38","5211"
"","6392467","1847","3461","true","3059919","492589","7","59","229528"
"","650513","3083","211","true","172441","607734","1","7","575"
"","4443337","2731","1627","true","254788","3552717","31","31","7562"
"","2376887","2833","839","true","2365208","588917","16","9","6405"
"","233209","2309","101","true","142930","231002","3","9","204"
"","1387459","1163","1193","true","1351443","1273522","58","20","6189"
"","3399013","1667","2039","true","3223309","714474","8","50","35846"
"","1232053","691","1783","true","76073","860593","10","37","124134"
"","1299611","1549","839","true","604688","781717","3","9","4863"
"","615037","1427","431","true","143457","431796","44","6","4044"
"","8878171","2791","3181","true","1914206","4878898","9","24","7030"
"","649393","1741","373","true","541987","258134","2","5","169"
"","426457","199","2143","true","27884","75644","12","6","2817"
"","649219","401","1619","true","451568","108340","5","50","71433"
"","725251","1553","467","true","583346","454921","12","19","134242"
"","3282659","2671","1229","true","2559787","3208840","47","19","17695"
"","4380217","1237","3541","true","4355429","2011314","34","3","5383"
"","936601","607","1543","true","746975","642051","59","16","13836"
"","1718009","3499","491","true","1696661","639047","270","2","28407"
"","3924691","2971","1321","true","443808","770095","3","44","89178"
"","1964609","3313","593","true","1529748","1294920","12","37","403249"
"","191959","1381","139","true","70365","111787","0","25","57"
"","6435967","2129","3023","true","1237590","262508","46","23","16479"
"","64049","3371","19","true","47546","12662","18","1","2108"
"","433957","677","641","true","305353","100874","27","2","8330"
"","2942057","1307","2251","true","1264473","1051432","29","22","155722"
"","638461","383","1667","true","221981","386288","7","4","1418"
"","4269959","2789","1531","true","2119805","1639071","6","21","19941"
"","127411","103","1237","true","124036","73772","9","3","949"
"","916439","521","1759","true","742943","630928","5","55","51479"
"","1166069","433","2693","true","358672","463458","17","3","7025"
"","1627433","643","2531","true","1391013","1472005","0","22","83"
"","416641","373","1117","true","148546","101632","10","17","1315"
"","2375689","701","3389","true","2192649","907716","0","20","60"
"","7697861","2971","2591","true","631542","5801082","24","102","1353411"
"","10469509","2999","3491","true","2069711","1224889","17","22","572526"
"","4749113","2003","2371","true","3134352","1266004","12","13","17039"
"","1121009","619","1811","true","562808","54609","2","4","2703"
"","725869","1327","547","true","189204","52523","30","11","5255"
"","5125741","3461","1481","true","2135529","2243642","6","40","17316"
"","7166293","2671","2683","true","2641449","3408026","30","13","16345"
"","5194051","2791","1861","true","3643367","1427313","4","60","10941"
"","5861137","2753","2129","true","3428161","3568675","304","23","171327"
"","101029","3259","31","true","30263","27004","8","22","860"
"","3702763","1321","2803","true","1565423","927380","16","44","5943"
"","4028909","1237","3257","true","3012173","641077","75","22","32631"
"","4632773","1949","2377","true","2466757","4207214","29","81","36331"
"","5190233","3037","1709","true","3189875","419586","88","49","25170655"
"","1100789","719","1531","true","55819","170644","11","18","1607"
"","1993961","1279","1559","true","657910","1449882","47","23","18753"
"","276853","251","1103","true","149196","215711","18","16","1717"
"","2036303","3469","587","true","1675459","1465900","4","8","4012"
"","3085249","1433","2153","true","1017812","1069484","20","30","9286"
"","1725749","2797","617","true","587586","44968","7","31","759"
"","455369","691","659","true","84857","75631","1","22","901"
"","799793","683","1171","true","377073","219300","4","26","54113"
"","2397533","2083","1151","true","1946050","1779155","16","28","2283"
"","2218369","1721","1289","true","1526751","1103959","7","51","39526"
"","92629","211","439","true","11944","17212","15","4","747"
"","259409","1741","149","true","114","46751","2","2","196"
"","5456887","2339","2333","true","5093568","1372219","70","54","26041"
"","3416801","3251","1051","true","3047475","1951888","9","63","109430"
"","153029","1117","137","true","104815","150025","9","17","1893"
"","567583","557","1019","true","273329","524536","14","12","1569"
"","2835713","1109","2557","true","1517145","611967","7","10","4391"
"","1152499","947","1217","true","335249","202596","4","51","6555"
