"","n","p","q","success","x0","x","nbReboot","i","time (µs)"
"","2686351","1583","1697","true","2395465","1254122","34","8","352468"
"","475121","557","853","true","115994","76447","9","12","1322"
"","678527","229","2963","true","99939","564809","11","1","9860"
"","1129451","919","1229","true","834322","461935","30","15","13296"
"","7955219","2441","3259","true","5295785","1965087","68","22","20306"
"","222083","337","659","true","216340","99697","1","22","127"
"","2786299","1619","1721","true","227870","912707","19","50","26648"
"","119507","127","941","true","70061","6073","0","15","78"
"","356417","3331","107","true","228993","143928","2","9","320"
"","430489","787","547","true","283465","363739","8","5","1860"
"","91727","3163","29","true","89313","19727","27","34","2252"
"","2802703","3389","827","true","2689030","1038338","19","22","23065"
"","822439","953","863","true","265859","694770","6","9","896"
"","8282563","2347","3529","true","1353626","6608307","3","50","42443"
"","5678161","1609","3529","true","4253353","5442626","22","50","4826"
"","3309671","2963","1117","true","2095665","297124","25","10","15140"
"","59201","53","1117","true","41853","9460","7","4","528"
"","5402531","1907","2833","true","2478223","5300583","3","82","10680"
"","1900387","1187","1601","true","1070838","1781682","15","54","9609"
"","2025613","2857","709","true","905803","837030","16","14","26369"
"","6476527","3323","1949","true","5685652","5654468","8","14","2621992"
"","1143451","419","2729","true","589927","609201","3","3","1144"
"","2377667","1747","1361","true","733614","258625","16","13","2950"
"","240211","89","2699","true","158235","221069","1","3","202"
"","2411509","2339","1031","true","444251","1115432","12","28","17622"
"","7656199","2843","2693","true","1928249","1691265","20","55","85740"
"","547843","163","3361","true","390181","480928","5","12","2268"
"","8187313","3271","2503","true","4985341","5947015","47","10","9799"
"","6408271","3371","1901","true","1574632","4642846","1","126","36824"
"","4126831","2549","1619","true","2304468","128532","19","50","53690"
"","2876407","1699","1693","true","773865","617557","11","3","4903"
"","5655017","2311","2447","true","1475656","3888398","15","7","22314"
"","7490269","2707","2767","true","2998984","5381371","20","39","390268"
"","460049","223","2063","true","62227","64903","11","5","3685"
"","318413","149","2137","true","245850","153619","1","14","134"
"","2334379","1289","1811","true","721458","1217672","0","13","48"
"","65249","71","919","true","63646","43837","0","5","33"
"","1294981","3329","389","true","37139","7178","11","81","37752"
"","3826307","3469","1103","true","1812145","1062841","35","62","7947"
"","2878259","2017","1427","true","2045870","1448838","9","65","7397"
"","3720901","1637","2273","true","2168337","3698066","39","36","14643"
"","931283","263","3541","true","135983","757715","8","26","1046"
"","194417","433","449","true","36183","126247","2","30","298"
"","32827","17","1931","true","8655","13245","0","6","37"
"","3809227","1283","2969","true","1265460","3709575","10","17","4617"
"","3495787","1301","2687","true","2674762","3327703","8","6","9574"
"","8170879","2411","3389","true","1363990","5453046","5","61","172799"
"","346513","827","419","true","214272","196905","27","22","8108"
"","1694911","853","1987","true","693455","1017595","7","14","1096"
"","146899","71","2069","true","107027","93608","2","5","1119"
"","1899433","1543","1231","true","1297580","904115","4","16","6358"
"","2103397","3251","647","true","1868979","2039140","18","16","11766"
"","243043","677","359","true","110904","76440","2","4","555"
"","2829929","2333","1213","true","2678725","2340440","35","27","6370"
"","7730717","2477","3121","true","5805302","2072463","22","39","275366"
"","3877141","2383","1627","true","896102","2505205","13","31","10112"
"","643801","223","2887","true","337409","336517","3","5","1207"
"","4661273","2897","1609","true","4409907","15158","22","41","12658"
"","846467","1663","509","true","644286","714132","17","22","109498"
"","137971","281","491","true","26687","100028","45","4","4497"
"","3423373","1427","2399","true","1092559","315283","42","43","29881"
"","1762037","541","3257","true","929126","442226","2","17","2769"
"","1132493","787","1439","true","768186","307004","5","35","1133"
"","2542493","2339","1087","true","1754551","1511295","19","54","10443"
"","5016871","2213","2267","true","1689499","996830","16","14","11467"
"","222881","2083","107","true","32154","180777","5","9","519"
"","5717171","1601","3571","true","708032","2619626","3","54","3164"
"","2594419","1229","2111","true","1171186","827093","2","17","1397"
"","1385141","1109","1249","true","706922","72430","4","10","2876"
"","2807489","1951","1439","true","907962","12453","70","41","11089"
"","3865","5","773","true","1787","3247","0","3","29"
"","5214757","3217","1621","true","2639551","1417091","32","24","41868"
"","1277681","359","3559","true","419539","768321","24","34","9549"
"","3085387","2267","1361","true","1498684","2123383","15","28","17017"
"","845281","383","2207","true","738831","540820","6","20","657"
"","1902409","1039","1831","true","1424883","1185022","1","16","1171"
"","2657833","1847","1439","true","2547485","1173317","77","28","17988"
"","27157","2089","13","true","6986","15800","0","4","24"
"","86473","2011","43","true","53185","25923","0","1","23"
"","78667","811","97","true","16469","3180","1","4","116"
"","7942367","2393","3319","true","7376114","6146112","3","52","419933"
"","1298459","2551","509","true","653709","519842","2","46","1586"
"","1233223","1439","857","true","815833","545878","2","21","396"
"","7163887","2099","3413","true","2963951","3230165","1","72","1816"
"","645767","347","1861","true","284868","546506","1","6","239"
"","2024291","929","2179","true","1572429","1969007","18","21","2586"
"","4595681","3527","1303","true","2961926","2196567","12","58","75322"
"","4306111","1571","2741","true","868504","87319","2","63","11711"
"","133799","1997","67","true","23618","79094","1","3","243"
"","272599","101","2699","true","114319","46750","4","9","2730"
"","2087933","1759","1187","true","1658938","993031","19","10","6410"
"","3496567","2377","1471","true","2805885","198316","82","12","11317"
"","985793","1009","977","true","587088","647628","5","49","2236"
"","262243","191","1373","true","32707","123325","14","27","2056"
"","701801","547","1283","true","611874","567567","37","12","6522"
"","838001","599","1399","true","689871","116628","3","27","25128"
"","1038883","1429","727","true","253702","173678","1","10","269"
"","3733409","2039","1831","true","2712298","2106715","18","19","7637"
"","8631827","3163","2729","true","35741","5371722","20","50","31895"
"","2424053","1571","1543","true","1912164","1324610","7","60","4808"
"","210797","761","277","true","11252","155292","8","25","10200"
"","5403227","2029","2663","true","3494929","2091528","33","3","5645"
"","899267","269","3343","true","678595","468775","10","15","104721"
"","6884287","2657","2591","true","6754603","1480458","13","48","149509"
"","992909","641","1549","true","540665","627409","2","33","204"
"","43523","71","613","true","23653","34445","2","5","123"
"","4053733","2617","1549","true","1010947","1357923","62","33","83387"
"","2821199","2659","1061","true","1956765","664491","75","27","16094"
"","4531981","2297","1973","true","2514948","1894758","0","73","140"
"","2830757","1201","2357","true","1374956","2758508","18","32","268508"
"","3165161","2467","1283","true","2052371","2644451","1","71","435"
"","173423","61","2843","true","147636","28230","1","2","453"
"","2851417","947","3011","true","1263821","2256277","9","36","1763"
"","1827691","1429","1279","true","1434146","393040","5","5","526"
"","3496243","2777","1259","true","1002752","2007434","14","33","4875"
"","3114491","919","3389","true","2604823","515017","18","14","41970"
"","2626411","937","2803","true","477349","2360719","2","16","256"
"","10177757","2939","3463","true","6757560","5531658","41","17","50101"
"","854011","257","3323","true","349168","219571","8","88","28426"
"","6446743","3089","2087","true","5183423","4537822","2","96","3187"
"","122093","83","1471","true","34200","55199","1","5","256"
"","1865741","2267","823","true","1600034","359985","6","33","8809"
"","1279409","2671","479","true","648452","229105","6","7","819"
"","263467","487","541","true","218170","50155","5","33","9222"
"","35429","71","499","true","11967","3731","3","2","173"
"","3355981","2713","1237","true","1457171","523899","145","58","184007"
"","640567","3319","193","true","238791","121254","3","8","11041"
"","345383","607","569","true","289851","154998","31","29","10843"
"","909523","3539","257","true","532000","564639","8","15","22483"
"","1243777","613","2029","true","387627","1080317","23","6","3169"
"","3301087","1291","2557","true","927336","1682571","0","28","68"
"","3010963","1327","2269","true","1471237","547754","81","8","22716"
"","1045783","317","3299","true","672840","345062","15","8","10233"
"","1844267","1109","1663","true","824469","1692555","17","22","21098"
"","2361907","1171","2017","true","2155879","1706088","1","1","105539"
"","5722","2861","2","true","1765","5055","0","2","89"
"","902809","859","1051","true","862697","166907","6","1","2541"
"","2807","7","401","true","1123","787","0","1","22"
"","6688681","2293","2917","true","5405591","1450166","17","1","2416"
"","3252497","2543","1279","true","835447","1926434","157","3","22407"
"","3262643","1481","2203","true","2080257","1421560","5","23","17319"
"","8401903","3191","2633","true","7699995","6854802","30","32","13103"
"","5441897","1699","3203","true","724367","4558358","46","68","36501"
"","9986597","2909","3433","true","6955527","5716214","2","1","380"
"","410327","181","2267","true","43211","202672","26","1","11997"
"","3006877","1097","2741","true","2432401","1576741","9","13","300010"
"","1400431","3119","449","true","933116","1084878","0","23","60"
"","655297","1069","613","true","3152","256505","8","6","1130"
"","1832959","1231","1489","true","230492","638478","17","54","235475"
"","8980001","2683","3347","true","388245","8126509","16","41","28416"
"","2828081","1483","1907","true","253861","196651","12","82","539735"
"","328613","881","373","true","67302","260241","0","9","37"
"","3006527","2663","1129","true","1317968","359288","7","4","4033"
"","4805447","1723","2789","true","2007172","1600","13","15","160205"
"","11544737","3307","3491","true","5751640","2279290","1","46","1766"
"","2138761","1667","1283","true","973775","1177149","7","50","11289"
"","3568171","1201","2971","true","2440223","47831","2","24","534"
"","2099189","1697","1237","true","745022","234225","0","11","36"
"","3838031","2267","1693","true","1623202","80879","5","38","7142"
"","38137","3467","11","true","1348","11996","3","2","763"
"","3861029","1979","1951","true","2134151","950709","2","46","956"
"","110387","167","661","true","998","77651","9","7","1248"
"","4770503","2879","1657","true","1006674","4068810","4","85","541552"
"","1035941","311","3331","true","464769","530701","2","10","1245"
"","4847977","1783","2719","true","4342316","4602634","6","37","70632"
"","18607","23","809","true","10133","2658","7","2","409"
"","114911","761","151","true","20202","71844","32","1","6193"
"","4954759","1721","2879","true","1020433","91093","10","22","58610"
"","5039449","2269","2221","true","988746","4271384","17","101","78585"
"","714733","269","2657","true","241586","115963","17","15","8825"
"","1497917","1847","811","true","271440","1292831","2","59","4101"
"","242303","719","337","true","233851","15475","1","6","345"
"","341483","313","1091","true","250863","159219","9","7","994"
"","1162141","3511","331","true","477744","697859","7","32","3106"
"","928583","2339","397","true","524060","28207","0","29","62"
"","1890971","769","2459","true","778082","888818","39","22","784104"
"","1977401","2789","709","true","1797088","350728","9","1","20171"
"","1412129","397","3557","true","998779","1158844","7","66","74728"
"","382181","151","2531","true","152227","339316","5","12","1302"
"","113389","761","149","true","58139","99859","4","14","1534"
"","3647","7","521","true","500","2005","4","1","279"
"","762169","2011","379","true","644327","6091","10","2","2771"
"","1282949","929","1381","true","480121","914","2","28","593"
"","2838883","2441","1163","true","1037718","1899391","11","15","1748"
"","1491089","557","2677","true","678600","1385328","11","28","2874"
"","3039401","1889","1609","true","1182097","1737202","25","6","19794"
"","6194677","2593","2389","true","3064130","5851605","30","39","247154"
"","5357951","2683","1997","true","4998540","4150712","7","31","3304"
"","1271819","739","1721","true","773859","1008861","12","14","4060"
"","3861157","1361","2837","true","2320169","921061","23","28","95218"
"","1506847","673","2239","true","212603","819372","34","15","6636"
"","744229","523","1423","true","473376","462393","8","1","3487"
"","3885451","2719","1429","true","636832","2953241","25","2","33647"
"","393259","821","479","true","200364","113338","2","2","421"
"","3557849","1733","2053","true","184566","3011547","36","39","26626"
"","8041049","3547","2267","true","4954213","5894168","14","27","13297"
"","1652557","677","2441","true","1635212","170861","8","24","893"
"","1039861","563","1847","true","816057","1959","5","6","5180"
"","2839237","2179","1303","true","1234843","1913706","73","32","91603"
"","230801","149","1549","true","74976","193878","3","14","4263"
"","4070917","3307","1231","true","3727205","1161801","6","35","41733"
"","7165","5","1433","true","3867","2252","1","3","59"
"","134","67","2","true","112","56","0","2","57"
"","6410927","2297","2791","true","1434836","5215698","13","73","1429107"
"","507583","1873","271","true","388355","101637","1","10","1110"
"","5559803","2339","2377","true","1494859","3239753","3","10","1727"
"","704411","277","2543","true","530545","20588","3","25","270"
"","9303157","2803","3319","true","7669241","5206543","0","93","167"
"","20401","887","23","true","19674","4241","6","2","288"
"","7093789","3517","2017","true","2732713","2018762","6","57","23508"
"","75923","23","3301","true","42494","30879","0","2","22"
"","3116329","3391","919","true","1966929","1478940","6","25","6572"
"","3940501","2287","1723","true","1614786","1136803","11","62","62976"
"","1766293","2609","677","true","281304","1153280","6","7","1911"
"","2868979","2417","1187","true","2058079","1580905","10","10","5297"
"","3512569","2647","1327","true","2344429","2693833","31","90","172116"
"","158239","691","229","true","28764","83037","3","28","2058"
"","54451","3203","17","true","16322","19535","4","6","2018"
"","149573","401","373","true","4387","17620","16","3","3215"
"","4594741","2377","1933","true","1285429","472495","24","12","3228"
"","7650869","2339","3271","true","5586003","4418256","38","10","24090"
"","511307","191","2677","true","420144","252446","13","6","8882"
"","1582613","461","3433","true","303382","1112437","10","10","2421"
"","6810521","2141","3181","true","2366234","2553913","4","25","3309"
"","5169293","1777","2909","true","3160752","4209182","130","26","26195"
"","559057","191","2927","true","409200","397492","3","87","816"
"","4159607","1747","2381","true","2023610","2968867","4","47","1163"
"","9443459","2903","3253","true","7024592","7532617","15","14","3384"
"","7929127","2789","2843","true","2378654","704127","26","13","633492"
"","4233193","2477","1709","true","2266941","2304539","2","49","253027"
"","630991","3203","197","true","288081","374562","1","68","1650"
"","4354993","2063","2111","true","2975565","2534366","5","16","2242"
"","1681987","863","1949","true","214535","1296230","6","81","21276"
"","935741","1097","853","true","643368","352663","1","52","1077"
"","2089907","1871","1117","true","1111350","1538044","3","5","24033"
"","734611","313","2347","true","420887","301008","20","1","2570"
"","5760919","2111","2729","true","4847423","4006891","8","17","5269"
"","119177","3221","37","true","27869","79373","18","2","2273"
"","1924477","1493","1289","true","1864469","579336","21","51","680941"
"","3121171","2707","1153","true","628194","1518797","1","40","12184"
"","265099","179","1481","true","231771","202151","3","8","1369"
"","7042627","2687","2621","true","890594","6573599","9","6","2935"
"","275203","149","1847","true","6504","259953","2","14","4140"
"","3031139","1451","2089","true","98409","1138776","8","31","4710"
"","27913","271","103","true","18260","15994","0","14","47"
"","1792969","1951","919","true","825207","1673444","0","25","59"
"","196297","73","2689","true","37193","139904","0","6","32"
"","423037","127","3331","true","420198","63709","7","6","1326"
"","164993","1187","139","true","55386","97503","0","25","72"
"","9373829","3361","2789","true","5773256","2334419","10","7","283481"
"","476621","881","541","true","79650","232753","4","17","7104"
"","3126703","883","3541","true","2836306","492164","6","8","4901"
"","224647","277","811","true","133102","62467","3","25","5443"
"","7293581","2137","3413","true","711156","1745295","6","72","1221"
"","1626683","3313","491","true","97552","362592","31","67","9804"
"","456299","2389","191","true","400930","444096","5","3","2872"
"","231977","229","1013","true","223686","45066","10","28","11138"
"","4247029","1613","2633","true","573354","2384858","1","12","1220"
"","8365849","2833","2953","true","1393887","7516000","7","8","22528"
"","5385533","1901","2833","true","4488029","3746639","18","126","256601"
"","2272553","2083","1091","true","603833","236166","8","28","1526"
"","3892667","2213","1759","true","3612393","3841063","49","11","68346"
"","257743","691","373","true","200774","110253","5","40","415"
"","424217","1499","283","true","303916","87987","3","5","978"
"","2607203","919","2837","true","1273381","1964469","2","14","576"
"","219341","421","521","true","95230","212976","6","19","13288"
"","2836217","2221","1277","true","2306835","2352807","5","7","384729"
"","378863","1669","227","true","8134","317762","0","23","62"
"","428783","521","823","true","282403","58547","10","31","172669"
"","726281","1151","631","true","190686","106663","16","28","11870"
"","2177033","1949","1117","true","1195493","327584","5","17","41886"
"","1499959","2879","521","true","733311","1227219","3","55","97017"
"","632039","1811","349","true","358760","212069","5","10","5525"
"","2580551","3391","761","true","1510740","300750","18","16","28372"
"","650753","293","2221","true","20085","390437","0","11","37"
"","2443003","3253","751","true","1666141","202442","66","4","16206"
"","2208461","773","2857","true","865898","1921816","8","3","251068"
"","1232129","3251","379","true","1160553","413544","9","14","2549"
"","1949239","2357","827","true","1898421","111815","8","57","80574"
"","1773731","947","1873","true","1450125","957526","7","39","4892"
"","7817567","2803","2789","true","533913","4363210","64","88","71057"
"","4749133","3023","1571","true","4726817","2961013","25","60","4597"
"","64147","2789","23","true","20364","33428","1","2","192"
"","4936663","1549","3187","true","3855120","1072869","20","71","635047"
"","2686757","2767","971","true","1732679","899812","84","16","12700"
"","4989269","1409","3541","true","4647972","420972","26","3","9373"
"","8538287","3461","2467","true","85083","2390109","14","51","755962"
"","1375217","983","1399","true","1071664","464498","1","41","18450"
"","315071","509","619","true","198877","27414","1","6","3184"
"","7549103","2699","2797","true","7541651","1175679","0","31","77"
"","2442161","1709","1429","true","852259","626671","66","49","105489"
"","8031691","3323","2417","true","7171110","166226","65","22","1499104"
"","961391","821","1171","true","33798","424912","5","2","18000"
"","3756769","3037","1237","true","2235378","252217","30","125","172036"
"","2091079","1373","1523","true","1651233","109354","3","15","717"
"","4060031","1951","2081","true","427778","2839214","13","41","126573"
"","374131","2383","157","true","353319","297427","6","6","947"
"","2263973","929","2437","true","1016658","2052383","15","26","2475"
"","3267091","2221","1471","true","2780197","374854","1","101","400"
"","617833","1949","317","true","251001","612381","11","8","16656"
"","6338219","2087","3037","true","1220742","408899","10","14","234134"
"","1350571","463","2917","true","328490","780378","12","11","1914"
"","159611","827","193","true","129435","94695","10","8","1806"
"","841717","653","1289","true","382896","7797","6","51","6095"
"","11064931","3559","3109","true","7708443","10587377","33","12","354386"
"","7158929","2039","3511","true","2130630","3735157","14","12","5880"
"","1844809","757","2437","true","47116","969899","0","2","49"
"","84599","2729","31","true","82184","84199","5","3","528"
"","254719","2473","103","true","37316","132282","4","14","2481"
"","174953","3301","53","true","49993","86828","6","2","680"
"","66251","97","683","true","6204","44452","13","26","2293"
"","1510979","2441","619","true","1109596","25727","1","16","616"
"","1735493","863","2011","true","1089522","1483913","5","13","1465"
"","1370419","2861","479","true","798086","834011","19","19","136646"
"","27959","73","383","true","12110","7146","4","1","231"
"","3612563","1831","1973","true","146528","3098136","33","29","18389"
"","5717407","2243","2549","true","1850099","3142442","56","42","130174"
"","4574057","2857","1601","true","1319184","1927564","2","54","54964"
"","5273533","2129","2477","true","3922317","122599","1","39","46062"
"","402289","293","1373","true","108049","399877","21","11","6443"
"","867311","727","1193","true","580413","13738","41","6","4521"
"","2115941","3301","641","true","1408623","475968","0","11","57"
"","4769287","2861","1667","true","754932","1032449","4","5","6419"
"","3371749","2311","1459","true","2598298","18786","2","86","23284"
"","9756931","3389","2879","true","5540691","8900484","48","16","740000"
"","2233871","1373","1627","true","1879505","2071725","10","27","21950"
"","3135193","977","3209","true","510063","2435730","12","12","15581"
"","182881","199","919","true","32710","158613","0","14","80"
"","114559","109","1051","true","50982","42480","5","2","1511"
"","3242957","937","3461","true","965024","2184998","18","16","12387"
"","1154407","617","1871","true","293243","1120225","8","67","4659"
"","215561","1373","157","true","115907","2239","3","6","330"
"","1484939","769","1931","true","784708","1391042","0","10","58"
"","216599","1297","167","true","210972","2556","13","8","2153"
"","1031171","1471","701","true","699284","450429","6","20","1476"
"","5919943","1669","3547","true","202575","3779242","13","89","572400"
"","1630613","977","1669","true","915164","1410857","0","89","160"
"","2585789","1787","1447","true","2331351","914738","35","30","10210"
"","218587","907","241","true","172740","101645","7","13","3511"
"","8593363","3191","2693","true","8071952","7242508","28","55","11204"
"","9593359","3229","2971","true","8021396","3591635","2","102","731"
"","81251","2621","31","true","4722","47223","9","3","979"
"","408313","223","1831","true","75095","119026","12","5","1595"
"","3745919","1201","3119","true","1100426","2429120","27","84","30779"
"","3853387","1297","2971","true","2925752","1844308","14","102","102166"
"","8660573","2969","2917","true","3948971","6065868","35","14","11912"
"","44833","419","107","true","19652","2473","6","14","506"
"","1553323","1087","1429","true","720533","897714","64","16","6380"
"","609811","379","1609","true","441847","264096","1","14","105"
"","682757","1103","619","true","310840","645719","5","16","528"
"","600767","421","1427","true","399329","552152","1","12","161"
"","8365849","2833","2953","true","5804494","6359762","0","13","67"
"","155213","269","577","true","137765","100912","7","15","3083"
"","437887","1399","313","true","284770","391094","51","41","16089"
"","837289","977","857","true","761121","791116","8","21","1465"
"","2160371","1493","1447","true","114631","731240","13","15","3973"
"","2197967","1171","1877","true","1949540","1805507","11","53","60581"
"","2771347","3343","829","true","2145697","1397110","13","35","14196"
"","4401877","2729","1613","true","3639712","3554223","33","58","187663"
"","4331959","3023","1433","true","1714532","986568","26","18","6566"
"","6747437","2213","3049","true","5803670","4024418","17","2","21179"
"","3742393","2833","1321","true","525231","126289","27","44","36076"
"","3689839","1423","2593","true","1041305","2229510","45","25","100287"
"","102943","911","113","true","60447","69826","4","3","689"
"","682273","1583","431","true","191850","540960","29","6","16856"
"","570257","1237","461","true","468757","216129","1","10","203"
"","339061","409","829","true","238734","211740","0","22","65"
"","292499","797","367","true","250543","127008","9","38","2873"
"","6597607","3271","2017","true","4211647","2596030","35","65","11064"
"","1924591","1723","1117","true","904617","1597263","12","1","5122"
"","2773741","1009","2749","true","1491513","613683","5","49","6845"
"","6318359","2341","2699","true","5288077","5470675","52","11","980518"
"","1999433","1693","1181","true","1446826","11911","5","14","45435"
"","9982079","2819","3541","true","3219979","477092","6","21","1289"
"","9516371","3539","2689","true","709022","480457","20","54","1141894"
"","903911","1093","827","true","122653","141674","6","22","1711"
"","527677","3361","157","true","490936","377739","10","3","1441"
"","183341","139","1319","true","176500","3711","0","15","60"
"","3679547","2099","1753","true","3652405","3159812","47","4","16106"
"","528133","2503","211","true","21062","10512","13","6","3283"
"","3121133","1733","1801","true","1485301","1622208","2","27","3967"
"","2409989","1033","2333","true","934500","677283","63","4","11612"
"","147109","157","937","true","8043","142278","1","6","163"
"","1347011","3517","383","true","1041516","393863","10","10","28885"
"","1410083","947","1489","true","947903","320042","2","2","1028"
"","601637","257","2341","true","580775","260296","7","15","1207"
"","2568899","1019","2521","true","2043075","625646","88","19","69261"
"","462089","2767","167","true","276548","311952","17","7","11119"
"","4762861","3203","1487","true","538404","2149513","58","68","40493"
"","1104091","2459","449","true","230506","193621","17","89","93092"
"","180571","53","3407","true","78931","164897","20","2","2487"
"","7846793","3533","2221","true","1884399","2515163","38","101","1575189"
"","655099","239","2741","true","230040","539306","2","16","6399"
"","1178867","1109","1063","true","912570","1138989","0","32","92"
"","2367961","683","3467","true","294142","27089","1","26","29861"
"","28943","281","103","true","19176","21648","1","14","104"
"","6623","179","37","true","3711","2305","5","1","293"
"","1289377","2083","619","true","1174959","979157","16","3","2749"
"","187267","401","467","true","141540","35998","52","19","91978"
"","1949041","2749","709","true","1561494","1610415","20","5","5780"
"","3546329","3557","997","true","3426345","3177355","5","32","5055"
"","1459459","929","1571","true","111153","332664","12","16","1721"
"","9280363","3371","2753","true","4529622","1293462","19","32","13002"
"","3316447","1279","2593","true","2184968","2809120","8","15","3782"
"","1061491","467","2273","true","563787","168238","9","19","14034"
"","3389041","1627","2083","true","2711928","1893309","13","16","2463"
"","50573","103","491","true","6757","48884","2","3","195"
"","576281","409","1409","true","176126","87373","0","22","57"
"","7322387","2713","2699","true","559223","1278168","3","2","52172"
"","2802533","2851","983","true","1698013","1946712","37","42","1333754"
"","3853277","1129","3413","true","1633696","1035326","10","13","33023"
"","2696431","2467","1093","true","1000699","917631","2","12","10010"
"","6176633","2689","2297","true","4153608","1647581","13","73","1627757"
"","1972907","587","3361","true","975319","345468","3","14","2345"
"","2328461","1303","1787","true","867792","426075","61","32","45437"
"","2660843","1787","1489","true","1984002","502447","34","11","7494"
"","686779","1039","661","true","436434","277794","16","14","14920"
"","646469","1493","433","true","582100","337455","0","3","32"
"","8193377","2347","3491","true","5834186","506496","40","29","514322"
"","4821673","1451","3323","true","4043011","2977977","3","4","136252"
"","371741","223","1667","true","21187","322914","32","50","3880"
"","1059043","757","1399","true","172429","920894","0","41","90"
"","242579","3323","73","true","120632","52961","3","6","1987"
"","250273","2339","107","true","98315","138078","13","54","1399"
"","1735451","3331","521","true","66281","1401083","5","55","68228"
"","2622127","829","3163","true","1987637","2095179","0","17","67"
"","1244237","839","1483","true","407585","640827","3","19","6347"
"","583507","823","709","true","72065","206214","5","15","3230"
"","4713143","3463","1361","true","897285","2431394","21","1","36172"
"","3828527","2437","1571","true","947335","2582746","5","60","2473"
"","684571","193","3547","true","490538","363351","12","8","3906"
"","1260871","743","1697","true","244980","202555","4","29","1288"
"","255677","1531","167","true","50551","69756","20","7","4172"
"","2117891","2099","1009","true","1142951","1111466","10","42","8437"
"","138037","619","223","true","39209","27613","4","1","632"
"","2231153","823","2711","true","241483","1336727","2","42","22135"
"","627553","829","757","true","379727","324184","1","35","203"
"","1877627","2287","821","true","527994","283285","2","62","1648"
"","1251917","751","1667","true","821093","295988","1","50","284"
"","541493","3449","157","true","317566","294487","7","6","1243"
"","308593","733","421","true","34784","89759","6","14","1263"
"","657199","2243","293","true","572976","23308","0","11","61"
"","441671","443","997","true","97318","77826","0","10","41"
"","3673157","2819","1303","true","93585","107918","17","32","22518"
"","347927","113","3079","true","321151","207925","3","4","509"
"","28969","491","59","true","24211","21","3","3","208"
"","8160787","2293","3559","true","1765618","3398234","97","33","48148"
"","1576447","1223","1289","true","17626","1270534","8","51","15488"
"","1710367","1609","1063","true","482760","138348","18","32","5394"
"","5290073","2957","1789","true","4418561","5225822","45","87","11616"
"","5236817","2237","2341","true","3805232","2042459","41","1","22655"
"","3167447","1069","2963","true","1210367","1674313","8","56","60032"
"","515101","1103","467","true","510185","204300","8","19","1483"
"","348529","2087","167","true","223838","112449","3","8","900"
"","6595","1319","5","true","3206","3436","0","3","22"
"","1642577","1811","907","true","648555","220451","13","22","9981"
"","3925573","1709","2297","true","2203096","271926","0","49","90"
"","2232137","1721","1297","true","504689","1117365","13","22","2768"
"","43831","827","53","true","809","597","0","2","21"
"","1271591","3203","397","true","1143362","757478","2","29","34698"
"","416831","523","797","true","377996","44850","26","38","9329"
"","1148467","373","3079","true","813798","243854","3","1","579"
"","2544589","947","2687","true","2257972","1649998","5","36","1218"
"","2992511","1087","2753","true","2125985","2302079","16","2","5217"
"","529937","2663","199","true","481759","62267","3","6","209"
"","62879","227","277","true","36403","17335","1","23","1903"
"","3393209","1741","1949","true","195693","2807353","1","81","281"
"","1726331","3191","541","true","809735","1273913","19","13","19995"
"","549361","317","1733","true","103747","125303","1","7","442"
"","1672877","2729","613","true","1606884","618115","19","6","2186"
"","227243","113","2011","true","128772","56678","7","3","951"
"","505403","229","2207","true","337651","70408","9","28","85542"
"","1628113","1567","1039","true","32089","1401647","3","41","7889"
"","1570033","463","3391","true","474957","747664","35","2","7456"
"","3752011","1217","3083","true","2017512","2840673","9","19","638213"
"","4343","101","43","true","3544","362","0","2","25"
"","468101","167","2803","true","157506","415855","2","8","213"
"","577777","1549","373","true","459317","288856","17","2","2938"
"","448219","439","1021","true","428405","143933","1","4","237"
"","9123931","2749","3319","true","202972","7431754","9","93","10301"
"","659389","907","727","true","40865","300267","1","22","459"
"","2642641","1259","2099","true","622024","11215","1","42","1809"
"","2543347","2551","997","true","1691324","93133","11","22","3982"
"","1248397","967","1291","true","935587","506975","5","28","1438"
"","4304681","2351","1831","true","1389784","4290918","1","16","268"
"","753121","587","1283","true","183305","31272","0","8","29"
"","4823501","2089","2309","true","3668795","3917386","72","8","12175"
"","555469","227","2447","true","454130","170278","0","4","37"
"","2563091","919","2789","true","1582267","905883","24","14","298157"
"","1116503","2143","521","true","741729","640655","8","19","66434"
"","514193","167","3079","true","135934","49762","1","7","156"
"","890047","977","911","true","212009","611027","9","46","4715"
"","963553","2477","389","true","672781","469667","3","99","23930"
"","2429837","1069","2273","true","1775449","2292845","1","6","434"
"","9489001","3253","2917","true","7305615","3115751","83","7","18540"
"","4080949","1601","2549","true","3491292","3967955","4","42","2737"
"","3664627","2843","1289","true","2012580","2497244","21","51","22902"
"","929219","1423","653","true","370981","342249","14","5","3162"
"","1696679","619","2741","true","19037","798358","0","32","84"
"","3335341","1487","2243","true","3097609","657225","18","25","3547"
"","2524849","1847","1367","true","1259585","18401","12","59","30855"
"","1994071","599","3329","true","1107315","1638029","3","27","552"
"","1709063","2377","719","true","324473","450298","4","12","437"
"","247307","1109","223","true","128838","124155","11","5","1939"
"","637867","1453","439","true","578882","266487","14","10","1239"
"","9960319","3319","3001","true","1432951","3227549","25","3","64455"
"","1598483","991","1613","true","532545","1069667","0","10","75"
"","72491","71","1021","true","1963","32706","7","11","3846"
"","9105923","3067","2969","true","379896","6584437","92","5","15442"
