#### DATA MINER - 1557690624519
#### Pollard 3 
"n","p","q","success","bInit","b","i","time (µs)"
"689","53","13","true","3","40","3","39"
"2407","83","29","true","3","1451","7","32"
"7921","89","89","true","3","802","11","26"
"3139","43","73","true","3","1607","4","54"
"3721","61","61","true","3","1587","5","37"
"3649","89","41","true","3","1641","4","82"
"1219","53","23","true","3","599","11","28"
"2173","53","41","true","3","206","4","26"
"253","11","23","true","3","100","5","24"
"4717","89","53","true","3","4362","11","61"
"1961","53","37","true","3","1296","6","21"
"949","13","73","true","3","729","3","24"
"1273","19","67","true","3","628","6","19"
"391","17","23","true","3","358","6","37"
"4819","61","79","true","3","3844","5","17"
"799","17","47","true","3","307","6","34"
"1007","53","19","true","3","77","6","18"
"4897","59","83","true","3","2361","29","63"
"851","23","37","true","3","519","6","19"
"4187","53","79","4187","3","1","13","43"
"2881","67","43","true","3","947","7","45"
"1411","17","83","true","3","630","6","22"
"1349","19","71","true","3","742","6","34"
"1541","23","67","1541","3","1","11","39"
"6887","97","71","true","3","6209","6","25"
"779","19","41","true","3","83","4","32"
"473","43","11","true","3","408","5","23"
"2419","41","59","true","3","1846","4","42"
"1273","19","67","true","3","628","6","17"
"2623","61","43","true","3","1526","5","34"
"5141","97","53","true","3","2038","6","42"
"169","13","13","true","3","53","3","14"
"5767","79","73","true","3","2118","4","22"
"5329","73","73","true","3","2410","4","33"
"1577","83","19","true","3","381","6","17"
"1261","97","13","true","3","729","3","22"
"803","11","73","true","3","147","4","22"
"221","13","17","true","3","66","3","22"
"4891","73","67","true","3","3359","4","22"
"551","19","29","true","3","286","6","33"
"299","23","13","true","3","131","3","22"
"2077","31","67","true","3","156","5","17"
"4331","61","71","true","3","3783","5","43"
"5723","97","59","true","3","4560","6","27"
"8051","83","97","true","3","3784","6","33"
"2809","53","53","true","3","2015","13","31"
"989","43","23","true","3","216","7","86"
"3127","53","59","true","3","3075","13","30"
"1189","29","41","true","3","575","4","20"
"869","79","11","true","3","210","5","41"
"793","13","61","true","3","729","3","32"
"2231","97","23","true","3","680","6","26"
"9409","97","97","true","3","389","6","36"
"4189","59","71","true","3","3054","7","27"
"1829","31","59","true","3","435","5","17"
"533","41","13","true","3","196","3","22"
"1147","37","31","true","3","528","5","17"
"1643","31","53","true","3","280","5","16"
"2257","37","61","true","3","306","5","23"
"3233","61","53","true","3","916","5","17"
"799","17","47","true","3","307","6","26"
"481","37","13","true","3","248","3","22"
"2813","29","97","true","3","1359","6","18"
"5251","59","89","true","3","4985","11","24"
"1961","53","37","true","3","1296","6","24"
"6497","89","73","true","3","2264","4","15"
"5917","97","61","true","3","1648","5","17"
"731","17","43","true","3","256","6","31"
"1679","23","73","true","3","147","4","22"
"1829","59","31","true","3","435","5","41"
"3763","53","71","true","3","3693","7","26"
"3127","53","59","true","3","3075","13","31"
"913","11","83","true","3","870","5","25"
"1633","71","23","true","3","285","7","27"
"2209","47","47","true","3","518","23","38"
"1591","43","37","true","3","815","6","26"
"1387","19","73","true","3","1242","4","16"
"3551","53","67","true","3","1341","11","24"
"4171","97","43","true","3","3008","6","25"
"3127","59","53","true","3","3075","13","31"
"1849","43","43","true","3","1076","7","19"
"1541","67","23","1541","3","1","11","23"
"5041","71","71","true","3","2273","7","33"
"1343","79","17","true","3","460","6","18"
"2419","41","59","true","3","1846","4","25"
"2701","73","37","true","3","877","4","24"
"1739","47","37","true","3","260","6","18"
"2021","47","43","true","3","732","7","19"
"1943","67","29","true","3","813","7","45"
"3713","79","47","true","3","2450","13","32"
"4819","79","61","true","3","3844","5","22"
"4171","97","43","true","3","3008","6","35"
"4891","73","67","true","3","3359","4","19"
"437","23","19","true","3","381","6","42"
"2231","23","97","true","3","680","6","19"
"7387","89","83","true","3","3205","11","26"
"4307","59","73","true","3","1315","4","17"
"913","11","83","true","3","870","5","25"
"2449","31","79","true","3","2264","5","83"
"731","17","43","true","3","256","6","44"
"4453","61","73","true","3","1972","4","24"
"1261","97","13","true","3","729","3","41"
"341","31","11","341","3","1","5","67"
"8051","83","97","true","3","3784","6","123"
"1403","61","23","true","3","123","5","45"
"377","13","29","true","3","352","3","22"
"589","31","19","true","3","125","5","40"
"247","13","19","true","3","235","3","14"
"799","47","17","true","3","307","6","25"
"533","41","13","true","3","196","3","20"
"4757","71","67","true","3","143","7","27"
"4189","71","59","true","3","3054","7","20"
"517","11","47","true","3","243","5","25"
"1247","43","29","1247","3","1","7","26"
"3869","53","73","true","3","3651","4","228"
"1073","29","37","true","3","112","6","29"
"2623","61","43","true","3","1526","5","48"
"3901","47","83","true","3","1787","23","82"
"803","73","11","true","3","147","4","42"
"5251","89","59","true","3","4985","11","24"
"1681","41","41","true","3","1190","4","23"
"2581","29","89","true","3","929","7","26"
"5723","97","59","true","3","4560","6","21"
"1849","43","43","true","3","1076","7","25"
"3127","53","59","true","3","3075","13","34"
"5609","71","79","true","3","3622","7","20"
"143","11","13","true","3","14","3","44"
"1681","41","41","true","3","1190","4","25"
"3431","47","73","true","3","2118","4","41"
"3827","43","89","true","3","1463","7","28"
"3869","53","73","true","3","3651","4","24"
"713","23","31","true","3","652","5","44"
"731","43","17","true","3","256","6","41"
"1121","19","59","true","3","666","6","22"
"6241","79","79","true","3","3319","13","29"
"5141","53","97","true","3","2038","6","37"
"1363","47","29","true","3","262","7","20"
"2759","89","31","true","3","2140","5","46"
"1207","71","17","true","3","103","6","34"
"899","29","31","true","3","94","5","24"
"611","47","13","true","3","118","3","15"
"2231","23","97","true","3","680","6","26"
"4307","73","59","true","3","1315","4","47"
"3569","83","43","true","3","1119","7","19"
"493","29","17","true","3","460","6","35"
"1763","41","43","true","3","575","4","58"
"871","67","13","true","3","729","3","26"
"187","17","11","true","3","67","5","24"
"493","17","29","true","3","460","6","29"
"2759","31","89","true","3","2140","5","19"
"949","13","73","true","3","729","3","19"
"2231","97","23","true","3","680","6","44"
"4661","79","59","true","3","1423","13","92"
"473","43","11","true","3","408","5","26"
"2047","89","23","2047","3","1","11","40"
"737","11","67","true","3","89","5","36"
"2117","73","29","true","3","1242","4","42"
"5963","89","67","5963","3","1","11","25"
"3397","79","43","true","3","2753","7","23"
"781","71","11","true","3","375","5","19"
"3901","47","83","true","3","1787","23","87"
"4307","73","59","true","3","1315","4","17"
"2701","73","37","true","3","877","4","27"
"767","13","59","true","3","729","3","23"
"1817","79","23","true","3","484","11","26"
"1271","31","41","true","3","1149","4","40"
"3403","41","83","true","3","1641","4","16"
"4399","53","83","true","3","1326","13","44"
"3139","43","73","true","3","1607","4","23"
"2291","29","79","true","3","146","7","19"
"5251","59","89","true","3","4985","11","40"
"4331","61","71","true","3","3783","5","40"
"1343","17","79","true","3","460","6","18"
"473","11","43","true","3","408","5","85"
"671","11","61","671","3","1","5","32"
"4891","67","73","true","3","3359","4","42"
"2077","31","67","true","3","156","5","18"
"4189","59","71","true","3","3054","7","40"
"4891","67","73","true","3","3359","4","36"
"5063","83","61","true","3","123","5","52"
"2183","59","37","true","3","371","6","38"
"551","29","19","true","3","286","6","38"
"4897","59","83","true","3","2361","29","76"
"2419","59","41","true","3","1846","4","32"
"407","37","11","true","3","232","5","63"
"143","13","11","true","3","14","3","77"
"611","47","13","true","3","118","3","24"
"4183","89","47","true","3","802","11","25"
"437","23","19","true","3","381","6","19"
"869","11","79","true","3","210","5","17"
"3763","53","71","true","3","3693","7","20"
"6241","79","79","true","3","3319","13","34"
"3953","67","59","true","3","2212","11","25"
"2627","37","71","true","3","2517","6","29"
"961","31","31","true","3","187","5","35"
"221","13","17","true","3","66","3","36"
"187","17","11","true","3","67","5","25"
"1843","97","19","1843","3","1","6","44"
"1363","47","29","true","3","262","7","20"
"6499","67","97","true","3","3978","6","63"
"209","19","11","true","3","144","5","18"
"3869","53","73","true","3","3651","4","24"
"4187","79","53","4187","3","1","13","91"
"893","47","19","true","3","495","6","106"
"3071","37","83","true","3","630","6","123"
"2627","37","71","true","3","2517","6","22"
"3977","97","41","true","3","2133","4","24"
"1681","41","41","true","3","1190","4","24"
"1691","19","89","true","3","1426","6","28"
"1633","71","23","true","3","285","7","24"
"5723","97","59","true","3","4560","6","20"
"2231","97","23","true","3","680","6","26"
"893","19","47","true","3","495","6","25"
"1261","13","97","true","3","729","3","16"
"1513","89","17","true","3","358","6","19"
"2021","43","47","true","3","732","7","25"
"2117","29","73","true","3","1242","4","24"
"3403","83","41","true","3","1641","4","51"
"1691","19","89","true","3","1426","6","28"
"1081","47","23","true","3","990","11","33"
"2701","73","37","true","3","877","4","28"
"8051","97","83","true","3","3784","6","19"
"1943","29","67","true","3","813","7","19"
"1189","41","29","true","3","575","4","16"
"2077","31","67","true","3","156","5","23"
"731","17","43","true","3","256","6","26"
"3139","73","43","true","3","1607","4","22"
"6241","79","79","true","3","3319","13","42"
"2813","29","97","true","3","1359","6","19"
"2479","67","37","true","3","963","6","34"
"5767","73","79","true","3","2118","4","22"
"1207","71","17","true","3","103","6","18"
"2419","41","59","true","3","1846","4","26"
"451","41","11","true","3","411","4","24"
"671","11","61","671","3","1","5","22"
"5767","73","79","true","3","2118","4","17"
"1763","41","43","true","3","575","4","16"
"4717","53","89","true","3","4362","11","58"
"1271","31","41","true","3","1149","4","33"
"671","11","61","671","3","1","5","22"
"979","11","89","true","3","716","5","19"
"1943","67","29","true","3","813","7","19"
"871","67","13","true","3","729","3","25"
"1357","59","23","true","3","737","11","25"
"2183","37","59","true","3","371","6","19"
"2077","31","67","true","3","156","5","51"
"559","13","43","true","3","170","3","16"
"1541","67","23","1541","3","1","11","24"
"1003","17","59","true","3","902","6","27"
"1363","29","47","true","3","262","7","26"
"1577","83","19","true","3","381","6","37"
"1577","83","19","true","3","381","6","32"
"209","19","11","true","3","144","5","23"
"817","19","43","true","3","514","6","25"
"1711","59","29","true","3","871","7","41"
"1591","37","43","true","3","815","6","96"
"2291","79","29","true","3","146","7","62"
"2501","41","61","true","3","2338","4","17"
"5293","79","67","true","3","1274","11","24"
"3599","59","61","true","3","2441","5","40"
"671","11","61","671","3","1","5","17"
"737","67","11","true","3","89","5","24"
"3901","47","83","true","3","1787","23","39"
"2059","71","29","2059","3","1","7","19"
"319","11","29","true","3","210","5","23"
"5917","97","61","true","3","1648","5","26"
"583","11","53","true","3","386","5","22"
"289","17","17","true","3","137","6","17"
"671","11","61","671","3","1","5","21"
"2747","41","67","true","3","411","4","41"
"533","41","13","true","3","196","3","16"
"4717","89","53","true","3","4362","11","46"
"3901","47","83","true","3","1787","23","40"
"5251","59","89","true","3","4985","11","42"
"1711","29","59","true","3","871","7","19"
"2501","41","61","true","3","2338","4","16"
"779","41","19","true","3","83","4","16"
"8633","89","97","true","3","7567","6","24"
"961","31","31","true","3","187","5","26"
"4717","89","53","true","3","4362","11","25"
"1189","41","29","true","3","575","4","24"
"1363","47","29","true","3","262","7","29"
"2407","83","29","true","3","1451","7","20"
"1073","29","37","true","3","112","6","18"
"3337","47","71","true","3","356","7","19"
"1273","19","67","true","3","628","6","18"
"4819","61","79","true","3","3844","5","17"
"247","19","13","true","3","235","3","20"
"6241","79","79","true","3","3319","13","31"
"481","37","13","true","3","248","3","15"
"2257","37","61","true","3","306","5","17"
"3649","89","41","true","3","1641","4","16"
"2291","79","29","true","3","146","7","26"
"1357","59","23","true","3","737","11","24"
"6319","89","71","true","3","5468","7","36"
"6887","97","71","true","3","6209","6","25"
"803","73","11","true","3","147","4","16"
"1943","67","29","true","3","813","7","19"
"7081","97","73","true","3","6498","4","22"
"1891","61","31","1891","3","1","5","21"
"1411","83","17","true","3","630","6","18"
"3869","73","53","true","3","3651","4","19"
"5609","71","79","true","3","3622","7","27"
"2407","83","29","true","3","1451","7","20"
"1681","41","41","true","3","1190","4","23"
"5293","67","79","true","3","1274","11","26"
"533","41","13","true","3","196","3","22"
"2881","67","43","true","3","947","7","31"
"5251","89","59","true","3","4985","11","31"
"517","11","47","true","3","243","5","58"
"2701","73","37","true","3","877","4","78"
"4171","43","97","true","3","3008","6","50"
"893","19","47","true","3","495","6","27"
"3071","83","37","true","3","630","6","18"
"2501","61","41","true","3","2338","4","26"
